row_id,paper_id,title,year,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,notes,moderators
organic_yield_gap::SevgiÇalışkan_2014_Combined_Use_of_Green_Manure::343,SevgiÇalışkan_2014_Combined_Use_of_Green_Manure,Combined Use of Green Manure and Farmyard Manure Allows Better Nutrition of Organic Lettuce,2014,Lettuce yield,t/ha,53.3,51.3,3.898635477582847,3.0,3.0,,,,,,,Green manure (GM) - common vetch incorporated into soil at flowering,"Conventional production system (CPS) - mineral fertilizer (80 kg N/ha, 60 kg P/ha, 60 kg K/ha)",high,table,"Table header says 'Yield (kg/da)' but text consistently reports values as t/ha; Tukey grouping: GM=bc, Conventional=bc, not significantly different. RCB design, 3 reps, 100 m2 plots. ANOVA CV=10.7%.","{'mod_crop_type': 'vegetable', 'mod_crop_species': 'lettuce', 'mod_region': 'Hatay, Turkey', 'mod_climate_zone': 'Mediterranean', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated (drip)', 'mod_soil_type': 'clayey', 'mod_study_duration_years': 2.0, 'mod_year_of_observation': 1.0, 'mod_organic_certification': 'organic-principles', 'mod_cultivar': 'Marco', 'mod_organic_amendment': 'green manure (common vetch)'}"
organic_yield_gap::SevgiÇalışkan_2014_Combined_Use_of_Green_Manure::344,SevgiÇalışkan_2014_Combined_Use_of_Green_Manure,Combined Use of Green Manure and Farmyard Manure Allows Better Nutrition of Organic Lettuce,2014,Lettuce yield,t/ha,60.8,52.3,16.252390057361378,3.0,3.0,,,,,,,Green manure (GM) - common vetch incorporated into soil at flowering,"Conventional production system (CPS) - mineral fertilizer (80 kg N/ha, 60 kg P/ha, 60 kg K/ha)",high,table,"Table header says 'Yield (kg/da)' but text reports t/ha. Tukey grouping: GM=abc, Conventional=bcd. ANOVA CV=10.6%.","{'mod_crop_type': 'vegetable', 'mod_crop_species': 'lettuce', 'mod_region': 'Hatay, Turkey', 'mod_climate_zone': 'Mediterranean', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated (drip)', 'mod_soil_type': 'clayey', 'mod_study_duration_years': 2.0, 'mod_year_of_observation': 2.0, 'mod_organic_certification': 'organic-principles', 'mod_cultivar': 'Marco', 'mod_organic_amendment': 'green manure (common vetch)'}"
organic_yield_gap::SevgiÇalışkan_2014_Combined_Use_of_Green_Manure::345,SevgiÇalışkan_2014_Combined_Use_of_Green_Manure,Combined Use of Green Manure and Farmyard Manure Allows Better Nutrition of Organic Lettuce,2014,Lettuce yield,t/ha,46.6,51.3,-9.16179337231968,3.0,3.0,,,,,,,Farmyard manure (FYM) - 30 t/ha applied before transplanting,"Conventional production system (CPS) - mineral fertilizer (80 kg N/ha, 60 kg P/ha, 60 kg K/ha)",high,table,"Table header says 'Yield (kg/da)' but text reports t/ha. Tukey grouping: FYM=c, Conventional=bc. ANOVA CV=10.7%.","{'mod_crop_type': 'vegetable', 'mod_crop_species': 'lettuce', 'mod_region': 'Hatay, Turkey', 'mod_climate_zone': 'Mediterranean', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated (drip)', 'mod_soil_type': 'clayey', 'mod_study_duration_years': 2.0, 'mod_year_of_observation': 1.0, 'mod_organic_certification': 'organic-principles', 'mod_cultivar': 'Marco', 'mod_organic_amendment': 'farmyard manure'}"
organic_yield_gap::SevgiÇalışkan_2014_Combined_Use_of_Green_Manure::346,SevgiÇalışkan_2014_Combined_Use_of_Green_Manure,Combined Use of Green Manure and Farmyard Manure Allows Better Nutrition of Organic Lettuce,2014,Lettuce yield,t/ha,57.9,52.3,10.707456978967498,3.0,3.0,,,,,,,Farmyard manure (FYM) - 30 t/ha applied before transplanting,"Conventional production system (CPS) - mineral fertilizer (80 kg N/ha, 60 kg P/ha, 60 kg K/ha)",high,table,"Table header says 'Yield (kg/da)' but text reports t/ha. Tukey grouping: FYM=bcd, Conventional=bcd. ANOVA CV=10.6%.","{'mod_crop_type': 'vegetable', 'mod_crop_species': 'lettuce', 'mod_region': 'Hatay, Turkey', 'mod_climate_zone': 'Mediterranean', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated (drip)', 'mod_soil_type': 'clayey', 'mod_study_duration_years': 2.0, 'mod_year_of_observation': 2.0, 'mod_organic_certification': 'organic-principles', 'mod_cultivar': 'Marco', 'mod_organic_amendment': 'farmyard manure'}"
organic_yield_gap::SevgiÇalışkan_2014_Combined_Use_of_Green_Manure::347,SevgiÇalışkan_2014_Combined_Use_of_Green_Manure,Combined Use of Green Manure and Farmyard Manure Allows Better Nutrition of Organic Lettuce,2014,Lettuce yield,t/ha,44.8,51.3,-12.67056530214425,3.0,3.0,,,,,,,Commercial organic fertilizer (COF) - poultry manure pellets,"Conventional production system (CPS) - mineral fertilizer (80 kg N/ha, 60 kg P/ha, 60 kg K/ha)",high,table,"Table header says 'Yield (kg/da)' but text reports t/ha. Tukey grouping: COF=cd, Conventional=bc. ANOVA CV=10.7%.","{'mod_crop_type': 'vegetable', 'mod_crop_species': 'lettuce', 'mod_region': 'Hatay, Turkey', 'mod_climate_zone': 'Mediterranean', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated (drip)', 'mod_soil_type': 'clayey', 'mod_study_duration_years': 2.0, 'mod_year_of_observation': 1.0, 'mod_organic_certification': 'organic-principles', 'mod_cultivar': 'Marco', 'mod_organic_amendment': 'commercial organic fertilizer (poultry manure)'}"
organic_yield_gap::SevgiÇalışkan_2014_Combined_Use_of_Green_Manure::348,SevgiÇalışkan_2014_Combined_Use_of_Green_Manure,Combined Use of Green Manure and Farmyard Manure Allows Better Nutrition of Organic Lettuce,2014,Lettuce yield,t/ha,47.9,52.3,-8.413001912045887,3.0,3.0,,,,,,,Commercial organic fertilizer (COF) - poultry manure pellets,"Conventional production system (CPS) - mineral fertilizer (80 kg N/ha, 60 kg P/ha, 60 kg K/ha)",high,table,"Table header says 'Yield (kg/da)' but text reports t/ha. Tukey grouping: COF=cd, Conventional=bcd. ANOVA CV=10.6%.","{'mod_crop_type': 'vegetable', 'mod_crop_species': 'lettuce', 'mod_region': 'Hatay, Turkey', 'mod_climate_zone': 'Mediterranean', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated (drip)', 'mod_soil_type': 'clayey', 'mod_study_duration_years': 2.0, 'mod_year_of_observation': 2.0, 'mod_organic_certification': 'organic-principles', 'mod_cultivar': 'Marco', 'mod_organic_amendment': 'commercial organic fertilizer (poultry manure)'}"
organic_yield_gap::SevgiÇalışkan_2014_Combined_Use_of_Green_Manure::349,SevgiÇalışkan_2014_Combined_Use_of_Green_Manure,Combined Use of Green Manure and Farmyard Manure Allows Better Nutrition of Organic Lettuce,2014,Lettuce yield,t/ha,71.8,51.3,39.96101364522418,3.0,3.0,,,,,,,Green manure + Farmyard manure (GM+FYM) - common vetch + 30 t/ha FYM,"Conventional production system (CPS) - mineral fertilizer (80 kg N/ha, 60 kg P/ha, 60 kg K/ha)",high,table,"Table header says 'Yield (kg/da)' but text reports t/ha. Highest yield among all treatments. Tukey grouping: GM+FYM=a, Conventional=bc. ANOVA CV=10.7%.","{'mod_crop_type': 'vegetable', 'mod_crop_species': 'lettuce', 'mod_region': 'Hatay, Turkey', 'mod_climate_zone': 'Mediterranean', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated (drip)', 'mod_soil_type': 'clayey', 'mod_study_duration_years': 2.0, 'mod_year_of_observation': 1.0, 'mod_organic_certification': 'organic-principles', 'mod_cultivar': 'Marco', 'mod_organic_amendment': 'green manure + farmyard manure'}"
organic_yield_gap::SevgiÇalışkan_2014_Combined_Use_of_Green_Manure::350,SevgiÇalışkan_2014_Combined_Use_of_Green_Manure,Combined Use of Green Manure and Farmyard Manure Allows Better Nutrition of Organic Lettuce,2014,Lettuce yield,t/ha,76.5,52.3,46.2715105162524,3.0,3.0,,,,,,,Green manure + Farmyard manure (GM+FYM) - common vetch + 30 t/ha FYM,"Conventional production system (CPS) - mineral fertilizer (80 kg N/ha, 60 kg P/ha, 60 kg K/ha)",high,table,"Table header says 'Yield (kg/da)' but text reports t/ha. Highest yield among all treatments. Tukey grouping: GM+FYM=a, Conventional=bcd. ANOVA CV=10.6%.","{'mod_crop_type': 'vegetable', 'mod_crop_species': 'lettuce', 'mod_region': 'Hatay, Turkey', 'mod_climate_zone': 'Mediterranean', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated (drip)', 'mod_soil_type': 'clayey', 'mod_study_duration_years': 2.0, 'mod_year_of_observation': 2.0, 'mod_organic_certification': 'organic-principles', 'mod_cultivar': 'Marco', 'mod_organic_amendment': 'green manure + farmyard manure'}"
organic_yield_gap::SevgiÇalışkan_2014_Combined_Use_of_Green_Manure::351,SevgiÇalışkan_2014_Combined_Use_of_Green_Manure,Combined Use of Green Manure and Farmyard Manure Allows Better Nutrition of Organic Lettuce,2014,Lettuce yield,t/ha,66.3,51.3,29.23976608187135,3.0,3.0,,,,,,,Green manure + Commercial organic fertilizer (GM+COF) - common vetch + poultry manure pellets,"Conventional production system (CPS) - mineral fertilizer (80 kg N/ha, 60 kg P/ha, 60 kg K/ha)",high,table,"Table header says 'Yield (kg/da)' but text reports t/ha. Tukey grouping: GM+COF=ab, Conventional=bc. ANOVA CV=10.7%.","{'mod_crop_type': 'vegetable', 'mod_crop_species': 'lettuce', 'mod_region': 'Hatay, Turkey', 'mod_climate_zone': 'Mediterranean', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated (drip)', 'mod_soil_type': 'clayey', 'mod_study_duration_years': 2.0, 'mod_year_of_observation': 1.0, 'mod_organic_certification': 'organic-principles', 'mod_cultivar': 'Marco', 'mod_organic_amendment': 'green manure + commercial organic fertilizer'}"
organic_yield_gap::SevgiÇalışkan_2014_Combined_Use_of_Green_Manure::352,SevgiÇalışkan_2014_Combined_Use_of_Green_Manure,Combined Use of Green Manure and Farmyard Manure Allows Better Nutrition of Organic Lettuce,2014,Lettuce yield,t/ha,66.8,52.3,27.72466539196941,3.0,3.0,,,,,,,Green manure + Commercial organic fertilizer (GM+COF) - common vetch + poultry manure pellets,"Conventional production system (CPS) - mineral fertilizer (80 kg N/ha, 60 kg P/ha, 60 kg K/ha)",high,table,"Table header says 'Yield (kg/da)' but text reports t/ha. Tukey grouping: GM+COF=ab, Conventional=bcd. ANOVA CV=10.6%.","{'mod_crop_type': 'vegetable', 'mod_crop_species': 'lettuce', 'mod_region': 'Hatay, Turkey', 'mod_climate_zone': 'Mediterranean', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated (drip)', 'mod_soil_type': 'clayey', 'mod_study_duration_years': 2.0, 'mod_year_of_observation': 2.0, 'mod_organic_certification': 'organic-principles', 'mod_cultivar': 'Marco', 'mod_organic_amendment': 'green manure + commercial organic fertilizer'}"
organic_yield_gap::YVSingh_2007_Impact_of_Organic_Farming_on::364,YVSingh_2007_Impact_of_Organic_Farming_on,Impact of Organic Farming on Yield and Quality of BASMATI Rice and Soil Properties,2007,Rice grain yield,t/ha,2.54,4.38,-42.00913242009132,3.0,3.0,LSD,0.48,,,,,"Azolla 1.0 t/ha (organic amendment, single input)",Recommended chemical fertilizer N80P40K40,high,table,"Mean of 3 years (2003-2006). CD(5%) = 0.48 t/ha is pooled LSD across all treatments. Single organic amendment vs full chemical fertilizer - large yield gap expected. RBD with 3 replicates, 24 m² plots.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'rice (Basmati, Pusa Basmati 1)', 'mod_region': 'New Delhi, India', 'mod_climate_zone': 'subtropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_study_duration_years': 3.0, 'mod_cropping_system': 'rice-wheat-green gram', 'mod_organic_input_count': 1.0, 'mod_organic_inputs': 'Azolla'}"
organic_yield_gap::YVSingh_2007_Impact_of_Organic_Farming_on::365,YVSingh_2007_Impact_of_Organic_Farming_on,Impact of Organic Farming on Yield and Quality of BASMATI Rice and Soil Properties,2007,Rice grain yield,t/ha,2.46,4.38,-43.83561643835616,3.0,3.0,LSD,0.48,,,,,"BGA 15 kg/ha (organic amendment, single input)",Recommended chemical fertilizer N80P40K40,high,table,Mean of 3 years (2003-2006). CD(5%) = 0.48 t/ha is pooled LSD. Single organic amendment vs full chemical fertilizer.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'rice (Basmati, Pusa Basmati 1)', 'mod_region': 'New Delhi, India', 'mod_climate_zone': 'subtropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_study_duration_years': 3.0, 'mod_cropping_system': 'rice-wheat-green gram', 'mod_organic_input_count': 1.0, 'mod_organic_inputs': 'BGA'}"
organic_yield_gap::YVSingh_2007_Impact_of_Organic_Farming_on::366,YVSingh_2007_Impact_of_Organic_Farming_on,Impact of Organic Farming on Yield and Quality of BASMATI Rice and Soil Properties,2007,Rice grain yield,t/ha,2.24,4.38,-48.85844748858447,3.0,3.0,LSD,0.48,,,,,"FYM 5.0 t/ha (organic amendment, single input)",Recommended chemical fertilizer N80P40K40,high,table,Mean of 3 years (2003-2006). CD(5%) = 0.48 t/ha is pooled LSD. Single organic amendment vs full chemical fertilizer.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'rice (Basmati, Pusa Basmati 1)', 'mod_region': 'New Delhi, India', 'mod_climate_zone': 'subtropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_study_duration_years': 3.0, 'mod_cropping_system': 'rice-wheat-green gram', 'mod_organic_input_count': 1.0, 'mod_organic_inputs': 'FYM'}"
organic_yield_gap::YVSingh_2007_Impact_of_Organic_Farming_on::367,YVSingh_2007_Impact_of_Organic_Farming_on,Impact of Organic Farming on Yield and Quality of BASMATI Rice and Soil Properties,2007,Rice grain yield,t/ha,2.66,4.38,-39.26940639269406,3.0,3.0,LSD,0.48,,,,,"Vermicompost 5.0 t/ha (organic amendment, single input)",Recommended chemical fertilizer N80P40K40,high,table,Mean of 3 years (2003-2006). CD(5%) = 0.48 t/ha is pooled LSD. Single organic amendment vs full chemical fertilizer.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'rice (Basmati, Pusa Basmati 1)', 'mod_region': 'New Delhi, India', 'mod_climate_zone': 'subtropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_study_duration_years': 3.0, 'mod_cropping_system': 'rice-wheat-green gram', 'mod_organic_input_count': 1.0, 'mod_organic_inputs': 'Vermicompost'}"
organic_yield_gap::YVSingh_2007_Impact_of_Organic_Farming_on::368,YVSingh_2007_Impact_of_Organic_Farming_on,Impact of Organic Farming on Yield and Quality of BASMATI Rice and Soil Properties,2007,Rice grain yield,t/ha,3.25,4.38,-25.799086757990864,3.0,3.0,LSD,0.48,,,,,"Azolla + BGA (organic, two amendments combined)",Recommended chemical fertilizer N80P40K40,high,table,Mean of 3 years (2003-2006). CD(5%) = 0.48 t/ha is pooled LSD. Two organic amendments combined.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'rice (Basmati, Pusa Basmati 1)', 'mod_region': 'New Delhi, India', 'mod_climate_zone': 'subtropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_study_duration_years': 3.0, 'mod_cropping_system': 'rice-wheat-green gram', 'mod_organic_input_count': 2.0, 'mod_organic_inputs': 'Azolla + BGA'}"
organic_yield_gap::YVSingh_2007_Impact_of_Organic_Farming_on::369,YVSingh_2007_Impact_of_Organic_Farming_on,Impact of Organic Farming on Yield and Quality of BASMATI Rice and Soil Properties,2007,Rice grain yield,t/ha,3.42,4.38,-21.91780821917808,3.0,3.0,LSD,0.48,,,,,"Azolla + FYM (organic, two amendments combined)",Recommended chemical fertilizer N80P40K40,high,table,Mean of 3 years (2003-2006). CD(5%) = 0.48 t/ha is pooled LSD.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'rice (Basmati, Pusa Basmati 1)', 'mod_region': 'New Delhi, India', 'mod_climate_zone': 'subtropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_study_duration_years': 3.0, 'mod_cropping_system': 'rice-wheat-green gram', 'mod_organic_input_count': 2.0, 'mod_organic_inputs': 'Azolla + FYM'}"
organic_yield_gap::YVSingh_2007_Impact_of_Organic_Farming_on::370,YVSingh_2007_Impact_of_Organic_Farming_on,Impact of Organic Farming on Yield and Quality of BASMATI Rice and Soil Properties,2007,Rice grain yield,t/ha,3.85,4.38,-12.10045662100456,3.0,3.0,LSD,0.48,,,,,"Azolla + Vermicompost (organic, two amendments combined)",Recommended chemical fertilizer N80P40K40,high,table,Mean of 3 years (2003-2006). CD(5%) = 0.48 t/ha is pooled LSD.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'rice (Basmati, Pusa Basmati 1)', 'mod_region': 'New Delhi, India', 'mod_climate_zone': 'subtropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_study_duration_years': 3.0, 'mod_cropping_system': 'rice-wheat-green gram', 'mod_organic_input_count': 2.0, 'mod_organic_inputs': 'Azolla + Vermicompost'}"
